record_id,project_id,category,amount_kpy,status,accrual_month,payment_due_month,input_timestamp,confirmed_timestamp,vendor_name
CST-00601,PRJ-0162,外注費,30228,確定請求,2026-02,2026-03,2026-02-09T00:00:00,2026-02-12T00:00:00,協力業者O社
CST-00602,PRJ-0103,材料費,88188,確定請求,2023-11,2023-12,2023-11-16T00:00:00,2023-11-21T00:00:00,資材メーカーC
CST-00603,PRJ-0012,外注費,43450,確定請求,2025-03,2025-04,2025-03-06T00:00:00,2025-03-06T00:00:00,協力業者F社
CST-00604,PRJ-0119,材料費,75469,現場見込み,2024-05,2024-06,2024-05-24T00:00:00,,協力業者L社
CST-00605,PRJ-0002,外注費,50526,確定請求,2024-08,2024-09,2024-09-01T00:00:00,2024-09-01T00:00:00,協力業者L社
CST-00606,PRJ-0002,外注費,39589,確定請求,2025-07,2025-08,2025-07-21T00:00:00,2025-07-26T00:00:00,資材メーカーA
CST-00607,PRJ-0049,労務費,69017,現場見込み,2025-11,2025-12,2025-11-28T00:00:00,,資材メーカーE
CST-00608,PRJ-0188,外注費,96861,確定請求,2026-11,2026-12,2026-11-29T00:00:00,2026-12-04T00:00:00,資材メーカーA
CST-00609,PRJ-0200,外注費,35744,現場見込み,2024-08,2024-09,2024-08-19T00:00:00,,協力業者A社
CST-00610,PRJ-0044,経費,4819,現場見込み,2024-09,2024-10,2024-09-06T00:00:00,,協力業者C社
CST-00611,PRJ-0130,材料費,31258,現場見込み,2025-09,2025-10,2025-09-24T00:00:00,,協力業者H社
CST-00612,PRJ-0002,外注費,49801,現場見込み,2026-05,2026-06,2026-05-04T00:00:00,,協力業者O社
CST-00613,PRJ-0111,労務費,81468,口頭発注,2023-06,2023-07,2023-06-24T00:00:00,,資材メーカーC
CST-00614,PRJ-0088,外注費,59236,確定請求,2025-04,2025-05,2025-04-27T00:00:00,2025-05-02T00:00:00,資材メーカーH
CST-00615,PRJ-0018,材料費,16865,確定請求,2024-03,2024-04,2024-03-27T00:00:00,2024-03-28T00:00:00,協力業者P社
CST-00616,PRJ-0154,労務費,14510,口頭発注,2024-02,2024-03,2024-02-03T00:00:00,,協力業者C社
CST-00617,PRJ-0065,外注費,32510,現場見込み,2025-11,2025-12,2025-11-16T00:00:00,,協力業者K社
CST-00618,PRJ-0012,材料費,51399,確定請求,2025-07,2025-08,2025-07-30T00:00:00,2025-08-02T00:00:00,協力業者J社
CST-00619,PRJ-0125,外注費,56719,確定請求,2024-08,2024-09,2024-09-03T00:00:00,2024-09-08T00:00:00,資材メーカーG
CST-00620,PRJ-0042,材料費,31107,確定請求,2026-04,2026-05,2026-04-28T00:00:00,2026-05-02T00:00:00,協力業者E社
CST-00621,PRJ-0182,外注費,40928,確定請求,2024-02,2024-03,2024-02-15T00:00:00,2024-02-20T00:00:00,協力業者A社
CST-00622,PRJ-0089,材料費,91767,確定請求,2024-06,2024-07,2024-06-13T00:00:00,2024-06-18T00:00:00,協力業者O社
CST-00623,PRJ-0097,経費,53421,確定請求,2024-10,2024-11,2024-10-10T00:00:00,2024-10-13T00:00:00,資材メーカーA
CST-00624,PRJ-0083,材料費,33348,確定請求,2023-12,2024-01,2023-12-12T00:00:00,2023-12-12T00:00:00,資材メーカーH
CST-00625,PRJ-0177,労務費,28315,現場見込み,2024-09,2024-10,2024-09-07T00:00:00,,協力業者E社
CST-00626,PRJ-0078,外注費,46578,確定請求,2025-10,2025-11,2025-10-25T00:00:00,2025-10-27T00:00:00,資材メーカーD
CST-00627,PRJ-0145,外注費,116946,確定請求,2026-07,2026-08,2026-07-08T00:00:00,2026-07-09T00:00:00,協力業者K社
CST-00628,PRJ-0153,労務費,38527,確定請求,2025-01,2025-02,2025-02-02T00:00:00,2025-02-03T00:00:00,資材メーカーA
CST-00629,PRJ-0135,外注費,5399,現場見込み,2025-11,2025-12,2025-11-21T00:00:00,,協力業者T社
CST-00630,PRJ-0092,材料費,40585,確定請求,2024-01,2024-02,2024-01-26T00:00:00,2024-01-31T00:00:00,資材メーカーE
CST-00631,PRJ-0148,外注費,39930,現場見込み,2026-10,2026-11,2026-10-31T00:00:00,,協力業者G社
CST-00632,PRJ-0067,外注費,72613,確定請求,2027-02,2027-03,2027-02-20T00:00:00,2027-02-22T00:00:00,協力業者G社
CST-00633,PRJ-0031,労務費,2440,確定請求,2024-01,2024-02,2024-01-10T00:00:00,2024-01-13T00:00:00,資材メーカーF
CST-00634,PRJ-0028,材料費,28551,確定請求,2026-04,2026-05,2026-04-08T00:00:00,2026-04-11T00:00:00,協力業者D社
CST-00635,PRJ-0078,経費,68658,現場見込み,2025-11,2025-12,2025-11-14T00:00:00,,協力業者T社
CST-00636,PRJ-0168,外注費,86974,確定請求,2025-08,2025-09,2025-08-23T00:00:00,2025-08-25T00:00:00,資材メーカーI
CST-00637,PRJ-0116,材料費,85466,確定請求,2025-11,2025-12,2025-11-11T00:00:00,2025-11-15T00:00:00,協力業者E社
CST-00638,PRJ-0096,材料費,60325,確定請求,2026-10,2026-11,2026-11-03T00:00:00,2026-11-08T00:00:00,協力業者L社
CST-00639,PRJ-0092,外注費,60283,確定請求,2023-11,2023-12,2023-12-07T00:00:00,2023-12-07T00:00:00,資材メーカーE
CST-00640,PRJ-0040,外注費,12336,確定請求,2024-01,2024-02,2024-01-21T00:00:00,2024-01-21T00:00:00,協力業者S社
CST-00641,PRJ-0038,外注費,82145,現場見込み,2023-10,2023-11,2023-10-15T00:00:00,,協力業者G社
CST-00642,PRJ-0076,外注費,39253,現場見込み,2024-04,2024-05,2024-04-19T00:00:00,,資材メーカーF
CST-00643,PRJ-0115,材料費,111400,確定請求,2024-05,2024-06,2024-05-28T00:00:00,2024-05-31T00:00:00,協力業者J社
CST-00644,PRJ-0188,外注費,69523,口頭発注,2026-11,2026-12,2026-11-28T00:00:00,,資材メーカーC
CST-00645,PRJ-0171,労務費,53805,確定請求,2023-07,2023-08,2023-08-08T00:00:00,2023-08-12T00:00:00,資材メーカーA
CST-00646,PRJ-0146,労務費,63057,現場見込み,2026-10,2026-11,2026-10-26T00:00:00,,協力業者E社
CST-00647,PRJ-0052,材料費,72166,現場見込み,2024-08,2024-09,2024-08-05T00:00:00,,協力業者J社
CST-00648,PRJ-0083,労務費,38196,現場見込み,2024-01,2024-02,2024-01-16T00:00:00,,資材メーカーJ
CST-00649,PRJ-0175,材料費,100972,確定請求,2024-12,2025-01,2024-12-19T00:00:00,2024-12-22T00:00:00,協力業者R社
CST-00650,PRJ-0032,労務費,108000,現場見込み,2026-06,2026-07,2026-06-13T00:00:00,,資材メーカーA
CST-00651,PRJ-0057,経費,3101,確定請求,2025-09,2025-10,2025-09-16T00:00:00,2025-09-21T00:00:00,資材メーカーC
CST-00652,PRJ-0040,労務費,10313,確定請求,2024-05,2024-06,2024-05-16T00:00:00,2024-05-16T00:00:00,協力業者B社
CST-00653,PRJ-0012,外注費,43421,確定請求,2025-08,2025-09,2025-08-09T00:00:00,2025-08-12T00:00:00,協力業者N社
CST-00654,PRJ-0158,労務費,28871,口頭発注,2026-12,2027-01,2026-12-10T00:00:00,,協力業者T社
CST-00655,PRJ-0099,材料費,42240,確定請求,2025-10,2025-11,2025-10-12T00:00:00,2025-10-12T00:00:00,資材メーカーB
CST-00656,PRJ-0008,外注費,17325,確定請求,2023-07,2023-08,2023-07-05T00:00:00,2023-07-10T00:00:00,資材メーカーC
CST-00657,PRJ-0073,外注費,9278,現場見込み,2025-10,2025-11,2025-10-27T00:00:00,,協力業者F社
CST-00658,PRJ-0144,外注費,13752,現場見込み,2025-02,2025-03,2025-02-27T00:00:00,,協力業者Q社
CST-00659,PRJ-0170,外注費,14682,口頭発注,2026-03,2026-04,2026-03-13T00:00:00,,資材メーカーG
CST-00660,PRJ-0030,経費,58443,確定請求,2024-08,2024-09,2024-08-09T00:00:00,2024-08-14T00:00:00,協力業者L社
CST-00661,PRJ-0112,材料費,18704,確定請求,2024-04,2024-05,2024-04-20T00:00:00,2024-04-20T00:00:00,資材メーカーD
CST-00662,PRJ-0019,外注費,5255,確定請求,2024-02,2024-03,2024-02-29T00:00:00,2024-03-02T00:00:00,資材メーカーF
CST-00663,PRJ-0089,外注費,76644,確定請求,2025-06,2025-07,2025-06-15T00:00:00,2025-06-20T00:00:00,協力業者C社
CST-00664,PRJ-0029,外注費,12345,現場見込み,2025-04,2025-05,2025-05-01T00:00:00,,資材メーカーA
CST-00665,PRJ-0084,外注費,32415,現場見込み,2025-10,2025-11,2025-10-28T00:00:00,,協力業者O社
CST-00666,PRJ-0164,外注費,105517,確定請求,2025-05,2025-06,2025-05-17T00:00:00,2025-05-21T00:00:00,協力業者B社
CST-00667,PRJ-0080,外注費,20423,確定請求,2024-12,2025-01,2024-12-16T00:00:00,2024-12-18T00:00:00,協力業者L社
CST-00668,PRJ-0094,労務費,2124,確定請求,2023-09,2023-10,2023-09-26T00:00:00,2023-10-01T00:00:00,資材メーカーI
CST-00669,PRJ-0188,経費,71416,確定請求,2026-01,2026-02,2026-01-19T00:00:00,2026-01-19T00:00:00,協力業者H社
CST-00670,PRJ-0102,外注費,45676,確定請求,2024-02,2024-03,2024-02-25T00:00:00,2024-02-26T00:00:00,資材メーカーH
CST-00671,PRJ-0037,外注費,20323,確定請求,2024-07,2024-08,2024-07-30T00:00:00,2024-08-02T00:00:00,協力業者P社
CST-00672,PRJ-0108,労務費,65312,確定請求,2023-09,2023-10,2023-09-28T00:00:00,2023-10-02T00:00:00,協力業者F社
CST-00673,PRJ-0090,外注費,29653,確定請求,2025-01,2025-02,2025-01-13T00:00:00,2025-01-14T00:00:00,資材メーカーD
CST-00674,PRJ-0019,材料費,3272,確定請求,2024-02,2024-03,2024-02-22T00:00:00,2024-02-27T00:00:00,協力業者H社
CST-00675,PRJ-0146,外注費,94411,確定請求,2026-05,2026-06,2026-05-24T00:00:00,2026-05-28T00:00:00,協力業者I社
CST-00676,PRJ-0115,経費,90329,確定請求,2024-04,2024-05,2024-04-24T00:00:00,2024-04-29T00:00:00,協力業者D社
CST-00677,PRJ-0077,外注費,64656,確定請求,2023-10,2023-11,2023-10-05T00:00:00,2023-10-09T00:00:00,協力業者F社
CST-00678,PRJ-0020,材料費,18379,確定請求,2024-06,2024-07,2024-06-13T00:00:00,2024-06-16T00:00:00,協力業者M社
CST-00679,PRJ-0185,労務費,59307,確定請求,2026-03,2026-04,2026-03-10T00:00:00,2026-03-12T00:00:00,資材メーカーE
CST-00680,PRJ-0185,材料費,75151,現場見込み,2025-11,2025-12,2025-12-03T00:00:00,,協力業者R社
CST-00681,PRJ-0096,外注費,51162,確定請求,2025-08,2025-09,2025-09-02T00:00:00,2025-09-04T00:00:00,協力業者L社
CST-00682,PRJ-0079,材料費,57577,確定請求,2024-11,2024-12,2024-11-07T00:00:00,2024-11-12T00:00:00,資材メーカーF
CST-00683,PRJ-0002,外注費,70522,現場見込み,2026-03,2026-04,2026-03-13T00:00:00,,協力業者H社
CST-00684,PRJ-0012,外注費,57690,確定請求,2025-03,2025-04,2025-03-26T00:00:00,2025-03-27T00:00:00,協力業者S社
CST-00685,PRJ-0155,外注費,40812,確定請求,2025-02,2025-03,2025-02-16T00:00:00,2025-02-17T00:00:00,資材メーカーE
CST-00686,PRJ-0195,労務費,9442,口頭発注,2025-10,2025-11,2025-10-31T00:00:00,,資材メーカーJ
CST-00687,PRJ-0080,労務費,18642,確定請求,2024-07,2024-08,2024-07-29T00:00:00,2024-07-31T00:00:00,協力業者H社
CST-00688,PRJ-0137,外注費,31545,確定請求,2024-11,2024-12,2024-11-17T00:00:00,2024-11-19T00:00:00,資材メーカーG
CST-00689,PRJ-0066,外注費,6566,口頭発注,2025-07,2025-08,2025-07-08T00:00:00,,資材メーカーE
CST-00690,PRJ-0045,材料費,52081,確定請求,2025-12,2026-01,2025-12-21T00:00:00,2025-12-25T00:00:00,協力業者D社
CST-00691,PRJ-0058,材料費,38299,口頭発注,2025-04,2025-05,2025-04-21T00:00:00,,協力業者N社
CST-00692,PRJ-0039,外注費,79845,確定請求,2023-11,2023-12,2023-11-18T00:00:00,2023-11-18T00:00:00,協力業者E社
CST-00693,PRJ-0023,外注費,91725,確定請求,2025-07,2025-08,2025-07-07T00:00:00,2025-07-11T00:00:00,資材メーカーJ
CST-00694,PRJ-0049,材料費,79112,確定請求,2025-02,2025-03,2025-02-09T00:00:00,2025-02-12T00:00:00,資材メーカーC
CST-00695,PRJ-0036,労務費,15322,確定請求,2024-01,2024-02,2024-01-08T00:00:00,2024-01-12T00:00:00,協力業者S社
CST-00696,PRJ-0040,材料費,7400,確定請求,2024-03,2024-04,2024-03-26T00:00:00,2024-03-26T00:00:00,資材メーカーA
CST-00697,PRJ-0060,外注費,120003,現場見込み,2024-07,2024-08,2024-07-13T00:00:00,,協力業者S社
CST-00698,PRJ-0024,外注費,114861,現場見込み,2026-03,2026-04,2026-03-07T00:00:00,,資材メーカーB
CST-00699,PRJ-0164,外注費,112838,現場見込み,2025-03,2025-04,2025-03-12T00:00:00,,協力業者J社
CST-00700,PRJ-0084,外注費,34492,確定請求,2025-04,2025-05,2025-04-23T00:00:00,2025-04-28T00:00:00,資材メーカーJ
CST-00701,PRJ-0187,労務費,32050,現場見込み,2026-07,2026-08,2026-07-10T00:00:00,,資材メーカーD
CST-00702,PRJ-0182,外注費,45922,確定請求,2023-10,2023-11,2023-10-07T00:00:00,2023-10-08T00:00:00,協力業者O社
CST-00703,PRJ-0169,材料費,31949,確定請求,2024-08,2024-09,2024-08-15T00:00:00,2024-08-19T00:00:00,協力業者G社
CST-00704,PRJ-0011,経費,23032,確定請求,2024-06,2024-07,2024-06-10T00:00:00,2024-06-11T00:00:00,協力業者E社
CST-00705,PRJ-0052,材料費,85234,現場見込み,2024-11,2024-12,2024-11-11T00:00:00,,協力業者O社
CST-00706,PRJ-0021,材料費,24425,確定請求,2025-09,2025-10,2025-10-02T00:00:00,2025-10-04T00:00:00,協力業者D社
CST-00707,PRJ-0126,経費,69449,確定請求,2026-05,2026-06,2026-05-18T00:00:00,2026-05-20T00:00:00,協力業者G社
CST-00708,PRJ-0028,労務費,20260,口頭発注,2026-04,2026-05,2026-04-26T00:00:00,,協力業者I社
CST-00709,PRJ-0092,材料費,66838,口頭発注,2023-10,2023-11,2023-10-23T00:00:00,,協力業者F社
CST-00710,PRJ-0180,外注費,12739,確定請求,2025-09,2025-10,2025-09-29T00:00:00,2025-09-30T00:00:00,協力業者G社
CST-00711,PRJ-0039,労務費,81036,現場見込み,2023-11,2023-12,2023-12-03T00:00:00,,資材メーカーC
CST-00712,PRJ-0065,材料費,26838,口頭発注,2026-03,2026-04,2026-03-29T00:00:00,,協力業者M社
CST-00713,PRJ-0022,労務費,36856,現場見込み,2023-10,2023-11,2023-11-03T00:00:00,,資材メーカーB
CST-00714,PRJ-0104,労務費,36074,現場見込み,2025-07,2025-08,2025-07-20T00:00:00,,資材メーカーG
CST-00715,PRJ-0047,外注費,16496,確定請求,2023-05,2023-06,2023-06-06T00:00:00,2023-06-10T00:00:00,協力業者M社
CST-00716,PRJ-0177,労務費,36878,現場見込み,2025-08,2025-09,2025-08-07T00:00:00,,協力業者R社
CST-00717,PRJ-0144,経費,8166,確定請求,2024-10,2024-11,2024-10-14T00:00:00,2024-10-15T00:00:00,協力業者O社
CST-00718,PRJ-0081,材料費,91204,確定請求,2025-04,2025-05,2025-04-07T00:00:00,2025-04-08T00:00:00,協力業者A社
CST-00719,PRJ-0175,外注費,74928,確定請求,2024-11,2024-12,2024-12-07T00:00:00,2024-12-09T00:00:00,協力業者G社
CST-00720,PRJ-0070,労務費,20664,確定請求,2025-03,2025-04,2025-03-13T00:00:00,2025-03-17T00:00:00,資材メーカーA
CST-00721,PRJ-0094,材料費,2047,現場見込み,2024-02,2024-03,2024-02-25T00:00:00,,資材メーカーJ
CST-00722,PRJ-0023,労務費,90106,確定請求,2025-06,2025-07,2025-06-15T00:00:00,2025-06-20T00:00:00,協力業者C社
CST-00723,PRJ-0060,外注費,73149,確定請求,2024-04,2024-05,2024-04-30T00:00:00,2024-04-30T00:00:00,資材メーカーF
CST-00724,PRJ-0160,経費,5491,確定請求,2026-04,2026-05,2026-04-09T00:00:00,2026-04-12T00:00:00,協力業者D社
CST-00725,PRJ-0050,労務費,54548,確定請求,2023-11,2023-12,2023-12-01T00:00:00,2023-12-04T00:00:00,協力業者F社
CST-00726,PRJ-0161,労務費,40719,口頭発注,2027-01,2027-02,2027-01-13T00:00:00,,資材メーカーD
CST-00727,PRJ-0101,外注費,22982,現場見込み,2025-07,2025-08,2025-07-29T00:00:00,,協力業者A社
CST-00728,PRJ-0046,材料費,149304,確定請求,2026-12,2027-01,2026-12-04T00:00:00,2026-12-06T00:00:00,協力業者N社
CST-00729,PRJ-0195,労務費,8044,確定請求,2026-05,2026-06,2026-05-28T00:00:00,2026-05-30T00:00:00,資材メーカーJ
CST-00730,PRJ-0023,外注費,82509,確定請求,2026-03,2026-04,2026-03-05T00:00:00,2026-03-05T00:00:00,協力業者O社
CST-00731,PRJ-0093,外注費,28961,確定請求,2024-04,2024-05,2024-04-24T00:00:00,2024-04-25T00:00:00,協力業者T社
CST-00732,PRJ-0180,外注費,13600,確定請求,2026-06,2026-07,2026-06-18T00:00:00,2026-06-22T00:00:00,協力業者P社
CST-00733,PRJ-0044,材料費,5744,確定請求,2024-09,2024-10,2024-09-05T00:00:00,2024-09-07T00:00:00,協力業者B社
CST-00734,PRJ-0171,労務費,65287,確定請求,2024-06,2024-07,2024-06-09T00:00:00,2024-06-10T00:00:00,協力業者E社
CST-00735,PRJ-0057,外注費,3931,確定請求,2026-02,2026-03,2026-03-08T00:00:00,2026-03-09T00:00:00,資材メーカーI
CST-00736,PRJ-0108,外注費,57813,確定請求,2025-01,2025-02,2025-02-09T00:00:00,2025-02-09T00:00:00,資材メーカーF
CST-00737,PRJ-0128,労務費,40023,確定請求,2024-09,2024-10,2024-09-08T00:00:00,2024-09-11T00:00:00,資材メーカーF
CST-00738,PRJ-0119,労務費,100386,確定請求,2024-04,2024-05,2024-04-29T00:00:00,2024-05-01T00:00:00,資材メーカーF
CST-00739,PRJ-0092,経費,95500,確定請求,2024-06,2024-07,2024-06-23T00:00:00,2024-06-26T00:00:00,協力業者Q社
CST-00740,PRJ-0194,材料費,7535,確定請求,2024-01,2024-02,2024-01-28T00:00:00,2024-01-30T00:00:00,協力業者F社
CST-00741,PRJ-0177,労務費,27778,確定請求,2025-05,2025-06,2025-05-18T00:00:00,2025-05-20T00:00:00,協力業者H社
CST-00742,PRJ-0098,材料費,52368,現場見込み,2025-06,2025-07,2025-06-17T00:00:00,,資材メーカーF
CST-00743,PRJ-0152,材料費,40153,口頭発注,2027-01,2027-02,2027-01-26T00:00:00,,協力業者L社
CST-00744,PRJ-0195,材料費,7199,確定請求,2026-06,2026-07,2026-06-15T00:00:00,2026-06-16T00:00:00,協力業者F社
CST-00745,PRJ-0061,外注費,63097,確定請求,2023-10,2023-11,2023-10-27T00:00:00,2023-11-01T00:00:00,協力業者I社
CST-00746,PRJ-0057,外注費,4986,確定請求,2025-05,2025-06,2025-05-06T00:00:00,2025-05-10T00:00:00,資材メーカーE
CST-00747,PRJ-0037,外注費,17815,口頭発注,2025-07,2025-08,2025-07-12T00:00:00,,協力業者L社
CST-00748,PRJ-0095,労務費,37301,確定請求,2024-10,2024-11,2024-10-31T00:00:00,2024-11-02T00:00:00,協力業者H社
CST-00749,PRJ-0077,外注費,80517,確定請求,2024-08,2024-09,2024-08-20T00:00:00,2024-08-20T00:00:00,資材メーカーJ
CST-00750,PRJ-0080,材料費,20706,確定請求,2025-06,2025-07,2025-07-01T00:00:00,2025-07-02T00:00:00,協力業者S社
CST-00751,PRJ-0020,外注費,18844,確定請求,2024-11,2024-12,2024-11-11T00:00:00,2024-11-15T00:00:00,資材メーカーG
CST-00752,PRJ-0027,材料費,51272,確定請求,2026-02,2026-03,2026-03-01T00:00:00,2026-03-01T00:00:00,協力業者F社
CST-00753,PRJ-0009,外注費,46829,口頭発注,2023-06,2023-07,2023-06-13T00:00:00,,協力業者B社
CST-00754,PRJ-0025,材料費,9077,確定請求,2027-08,2027-09,2027-08-11T00:00:00,2027-08-15T00:00:00,協力業者H社
CST-00755,PRJ-0196,外注費,10857,確定請求,2026-03,2026-04,2026-04-01T00:00:00,2026-04-05T00:00:00,協力業者A社
CST-00756,PRJ-0035,外注費,41512,現場見込み,2025-01,2025-02,2025-01-18T00:00:00,,資材メーカーF
CST-00757,PRJ-0126,外注費,64669,確定請求,2025-10,2025-11,2025-10-05T00:00:00,2025-10-07T00:00:00,資材メーカーC
CST-00758,PRJ-0079,労務費,65786,確定請求,2024-02,2024-03,2024-02-21T00:00:00,2024-02-25T00:00:00,協力業者A社
CST-00759,PRJ-0135,材料費,6146,確定請求,2024-09,2024-10,2024-09-18T00:00:00,2024-09-22T00:00:00,資材メーカーE
CST-00760,PRJ-0018,材料費,19843,確定請求,2024-11,2024-12,2024-11-24T00:00:00,2024-11-29T00:00:00,協力業者C社
CST-00761,PRJ-0133,外注費,43500,現場見込み,2026-11,2026-12,2026-11-23T00:00:00,,協力業者M社
CST-00762,PRJ-0148,外注費,47808,確定請求,2026-03,2026-04,2026-04-05T00:00:00,2026-04-07T00:00:00,協力業者K社
CST-00763,PRJ-0104,外注費,53217,確定請求,2025-06,2025-07,2025-06-22T00:00:00,2025-06-27T00:00:00,協力業者F社
CST-00764,PRJ-0177,労務費,28289,確定請求,2025-03,2025-04,2025-03-28T00:00:00,2025-03-29T00:00:00,資材メーカーA
CST-00765,PRJ-0186,外注費,38898,確定請求,2025-05,2025-06,2025-05-24T00:00:00,2025-05-26T00:00:00,協力業者R社
CST-00766,PRJ-0094,材料費,2177,確定請求,2024-01,2024-02,2024-01-27T00:00:00,2024-01-28T00:00:00,資材メーカーB
CST-00767,PRJ-0084,外注費,47105,確定請求,2025-06,2025-07,2025-06-25T00:00:00,2025-06-26T00:00:00,協力業者J社
CST-00768,PRJ-0079,材料費,72103,口頭発注,2024-04,2024-05,2024-04-19T00:00:00,,資材メーカーD
CST-00769,PRJ-0114,外注費,16030,確定請求,2026-01,2026-02,2026-02-06T00:00:00,2026-02-06T00:00:00,協力業者M社
CST-00770,PRJ-0186,外注費,50584,確定請求,2024-12,2025-01,2025-01-05T00:00:00,2025-01-09T00:00:00,協力業者T社
CST-00771,PRJ-0069,外注費,80917,口頭発注,2024-09,2024-10,2024-09-13T00:00:00,,資材メーカーA
CST-00772,PRJ-0113,材料費,83181,確定請求,2024-08,2024-09,2024-08-19T00:00:00,2024-08-20T00:00:00,資材メーカーJ
CST-00773,PRJ-0043,材料費,5216,確定請求,2024-10,2024-11,2024-10-11T00:00:00,2024-10-12T00:00:00,資材メーカーD
CST-00774,PRJ-0017,外注費,51165,確定請求,2025-10,2025-11,2025-10-29T00:00:00,2025-11-03T00:00:00,協力業者K社
CST-00775,PRJ-0123,外注費,40826,確定請求,2025-08,2025-09,2025-08-07T00:00:00,2025-08-10T00:00:00,資材メーカーG
